order_id;accepted_at;product_id;quantity;regular_price;price;cost_price
1516961339;2022-01-11 20:57:23;15771;1;71;71;41
1517061781;2022-01-11 19:14:55;15771;2;71;71;41
1516924087;2022-01-11 19:56:21;15771;1;71;71;41
1516609413;2022-01-10 16:01:40;15771;2;71;71;41
1517898933;2022-01-14 19:23:38;15771;2;71;71;41
1517520052;2022-01-13 11:59:53;15771;1;71;71;41
1517582759;2022-01-13 15:04:47;15771;1;71;71;41
1518403293;2022-01-16 16:02:37;15771;1;71;71;41
1517622334;2022-01-13 19:40:00;15771;2;71;71;41
1516883753;2022-01-11 21:12:08;15771;1;71;71;41
1518722749;2022-01-16 15:48:53;15771;6;71;71;41
1516859236;2022-01-11 09:26:10;15771;2;71;71;41
1517609265;2022-01-13 19:18:16;15771;1;71;71;41
1517915858;2022-01-14 10:19:43;15771;1;71;71;41
1518289854;2022-01-15 17:54:08;15771;2;71;71;41
1517728672;2022-01-14 19:11:40;15771;2;71;71;41
1517749439;2022-01-14 19:02:31;15771;2;71;71;41
1518654638;2022-01-16 13:11:23;15771;2;71;71;41
1517363799;2022-01-13 22:20:37;15771;4;71;71;41
1518455119;2022-01-16 17:12:37;15771;1;71;71;41
1517626521;2022-01-14 15:35:48;15771;1;71;71;41
1518073633;2022-01-15 14:40:15;15771;1;71;71;41
1518165621;2022-01-15 10:53:05;15771;1;71;71;41
1517006235;2022-01-11 20:41:59;15771;2;71;71;41
1516760628;2022-01-10 11:44:52;15771;2;71;71;41
1518346019;2022-01-16 16:05:56;15771;1;71;71;41
1517913600;2022-01-14 19:39:18;15771;1;71;71;41
1516484299;2022-01-10 16:02:43;15771;2;71;71;41
1517894560;2022-01-14 12:57:21;15771;1;71;71;41
1518045551;2022-01-15 18:13:23;15771;1;71;71;41
1517452568;2022-01-13 16:50:58;15771;1;71;71;41
1516726845;2022-01-10 20:13:43;15771;2;71;71;41
1517703869;2022-01-13 09:26:11;37355;1;38;38;23
1518680374;2022-01-16 15:42:37;37355;2;38;38;23
1516670951;2022-01-10 14:50:10;37355;1;38;38;23
1517602948;2022-01-13 22:03:55;37355;1;38;38;23
1518057480;2022-01-14 20:43:18;37355;2;38;38;23
1516736211;2022-01-10 12:43:38;37355;1;38;38;23
1517635186;2022-01-13 16:49:30;63710;1;192;192;104
1517325889;2022-01-12 22:29:56;63710;1;192;192;104
1516589032;2022-01-10 14:47:25;63710;1;192;192;104
1518155966;2022-01-15 17:13:43;63710;1;192;192;104
1517901284;2022-01-14 20:57:41;11166;1;59;49;32
1517513643;2022-01-13 18:03:35;11166;3;59;49;32
1518103496;2022-01-15 09:17:48;11166;1;59;49;32
1517972606;2022-01-15 12:24:31;5123;1;58;50;26
1517742107;2022-01-14 19:49:09;5123;1;58;50;26
1517872239;2022-01-14 16:30:21;5123;1;58;50;26
1518246060;2022-01-15 19:12:00;5123;1;58;50;26
1517759259;2022-01-14 18:47:21;5750;2;149;119;71
1517579303;2022-01-14 18:33:40;5750;1;149;119;71
1518091028;2022-01-15 20:13:32;5750;1;149;119;71
1518433276;2022-01-16 16:29:34;5750;1;149;119;71
1517964378;2022-01-14 20:54:09;5750;1;149;119;71
1517591871;2022-01-13 20:40:39;5750;1;149;119;71
1518582393;2022-01-16 15:51:10;11474;1;71;62;36
1518490169;2022-01-16 22:25:17;11474;1;71;62;36
1518764172;2022-01-16 20:44:24;11474;1;71;62;36
1517405975;2022-01-13 18:31:26;11474;1;71;62;44
1518027648;2022-01-15 14:41:36;11474;1;71;62;44
1517669256;2022-01-13 19:22:00;11474;1;71;62;44
1517977612;2022-01-14 22:57:21;11474;1;71;62;44
1517597202;2022-01-13 22:51:11;11474;1;71;62;44
1518633225;2022-01-16 11:50:02;11474;1;71;62;36
1518436063;2022-01-16 19:43:35;11474;1;71;62;36
1518475369;2022-01-16 10:53:27;6499;1;855;617;594
1517531530;2022-01-13 20:21:53;30238;1;89;74;61
1517469469;2022-01-13 15:34:08;30238;1;89;74;61
1517514285;2022-01-13 15:07:02;30238;1;89;74;61
1517578174;2022-01-13 18:12:30;30238;1;89;74;61
1517597202;2022-01-13 22:51:11;30238;1;89;74;61
1517715484;2022-01-13 10:34:32;30238;1;89;74;62
1517612642;2022-01-13 13:23:12;30238;1;89;74;62
1517413053;2022-01-13 11:04:10;30238;1;89;74;62
1517374242;2022-01-13 13:20:13;30238;1;89;74;62
1517474514;2022-01-13 09:01:47;30238;1;89;74;62
1517608082;2022-01-13 13:00:38;30238;1;89;74;62
1518366379;2022-01-16 16:53:35;30238;1;89;74;61
1518432657;2022-01-16 13:45:52;30238;1;89;74;61
1518544374;2022-01-16 19:34:50;30238;1;89;74;61
1518650796;2022-01-16 17:37:39;30238;1;89;74;61
1518400406;2022-01-16 13:26:41;30238;1;89;74;61
1518713341;2022-01-16 14:13:41;30238;1;74;38;61
1518553744;2022-01-16 20:12:21;30238;1;89;74;61
1518691320;2022-01-16 21:21:17;30238;2;89;74;61
1518693393;2022-01-16 16:19:53;30238;1;89;74;61
1518469969;2022-01-16 14:42:10;30238;1;89;74;61
1518346019;2022-01-16 16:05:56;30238;1;89;74;61
1518397153;2022-01-16 16:45:45;30238;1;89;74;61
1518575466;2022-01-16 13:51:46;30238;1;89;74;61
1518505458;2022-01-16 14:09:47;30238;1;89;74;61
1518435705;2022-01-16 10:52:48;30238;1;89;74;61
1518262065;2022-01-15 17:13:22;30238;1;89;74;61
1518031472;2022-01-15 20:17:42;30238;1;89;74;61
1518501927;2022-01-16 11:37:39;30238;1;89;74;61
1518545637;2022-01-16 11:47:27;30238;1;89;74;61
1518160193;2022-01-15 22:41:26;30238;1;89;74;61
1518110778;2022-01-15 17:02:24;30238;1;89;74;61
1518187254;2022-01-15 16:39:29;30238;1;89;74;61
1518187772;2022-01-15 19:13:06;30238;2;89;74;61
1518190670;2022-01-15 20:24:33;30238;1;89;74;61
1518606573;2022-01-16 10:17:02;30238;1;89;74;61
1518077542;2022-01-15 17:07:02;30238;1;89;74;61
1517396332;2022-01-13 16:54:40;30238;1;89;74;61
1517485333;2022-01-13 15:47:29;30238;1;89;74;61
1517492657;2022-01-13 18:32:10;30238;1;89;74;61
1517429157;2022-01-13 19:15:59;30238;1;89;74;61
1517521855;2022-01-13 19:57:03;30238;1;89;74;61
1517452679;2022-01-13 17:14:24;30238;1;89;74;61
1517590055;2022-01-13 17:26:15;30238;1;89;74;61
1517485508;2022-01-13 19:40:25;30238;1;89;74;61
1517902902;2022-01-14 22:08:53;10098;1;159;142;90
1518485273;2022-01-16 20:47:51;10098;1;159;142;90
1517500604;2022-01-13 17:45:57;10098;1;159;142;90
1517495274;2022-01-13 16:43:30;10098;1;159;142;90
1518435705;2022-01-16 10:52:48;10098;1;159;142;90
1518539301;2022-01-16 20:32:50;10098;1;159;142;90
1518026088;2022-01-15 19:34:18;10098;1;159;142;90
1518460475;2022-01-16 18:51:03;6892;1;755;638;358
1516772295;2022-01-10 15:01:48;51773;1;360;245;140
1517503071;2022-01-13 13:37:17;47734;1;199;156;118
1517466327;2022-01-13 15:11:12;47734;1;199;156;118
1517070629;2022-01-11 16:22:09;7246;1;95;80;44
1516985950;2022-01-11 14:48:33;7246;1;95;80;44
1516636424;2022-01-10 20:56:29;7246;1;95;80;44
1516770136;2022-01-10 22:29:15;7246;1;95;80;44
1516900631;2022-01-11 16:08:18;7246;1;95;80;44
1516589032;2022-01-10 14:47:25;7246;1;95;80;44
1516573290;2022-01-10 14:20:23;7246;1;95;80;44
1518339873;2022-01-15 21:59:15;7246;2;95;80;45
1518594405;2022-01-16 19:38:29;7246;1;95;80;45
1518613119;2022-01-16 09:56:32;7246;1;95;80;45
1518216881;2022-01-15 20:40:25;7246;1;95;80;45
1518620510;2022-01-16 13:18:09;7246;1;95;80;45
1518332591;2022-01-16 12:31:36;7246;1;95;80;45
1518640080;2022-01-16 22:23:10;7246;1;95;80;45
1518045756;2022-01-15 18:28:58;7246;1;95;80;45
1518706510;2022-01-16 19:28:42;7246;1;95;80;45
1518335538;2022-01-15 18:30:57;7246;1;95;80;45
1518615421;2022-01-16 15:46:34;7246;2;95;80;45
1518295350;2022-01-15 17:21:14;7246;1;95;80;45
1517812298;2022-01-14 21:20:00;7246;1;95;80;45
1518352692;2022-01-15 15:39:01;7246;2;95;80;45
1518072253;2022-01-15 14:55:08;7246;1;95;80;45
1518225433;2022-01-15 13:12:52;7246;2;95;80;45
1517912777;2022-01-14 21:23:58;7246;1;95;80;45
1517774046;2022-01-14 20:14:08;7246;1;95;80;45
1517962974;2022-01-14 20:42:44;7246;1;95;80;45
1516662363;2022-01-10 21:29:06;7246;1;95;80;44
1518687703;2022-01-16 15:54:17;7246;1;95;80;45
1518411624;2022-01-16 21:29:11;7246;1;95;80;45
1518250793;2022-01-15 20:03:22;7246;1;95;80;45
1516875600;2022-01-11 13:41:59;7246;1;95;80;44
1518125740;2022-01-15 11:31:39;13245;1;171;135;74
1516621886;2022-01-10 17:31:24;8710;2;52;45;25
1517160315;2022-01-12 09:52:13;8710;1;52;45;25
1517021998;2022-01-11 15:07:59;8710;1;52;45;25
1516860933;2022-01-11 16:40:28;8710;1;52;45;25
1517153526;2022-01-12 16:56:03;1918;1;46;40;34
1516666407;2022-01-10 14:16:46;1918;2;46;40;26
1517047816;2022-01-11 09:26:16;1918;2;46;40;26
1517232622;2022-01-12 10:27:38;1918;1;46;40;26
1516539513;2022-01-10 09:35:16;1918;2;46;40;26
1516879900;2022-01-11 11:16:06;1918;1;46;40;26
1516731018;2022-01-10 09:13:09;20228;1;139;113;56
1516591402;2022-01-10 09:56:45;6940;1;101;86;60
1517024648;2022-01-12 19:59:19;6940;1;101;86;60
1516448339;2022-01-10 22:00:23;6940;1;101;86;60
1516522285;2022-01-10 14:06:26;6940;1;101;86;60
1516828930;2022-01-11 14:32:57;6892;1;755;607;359
1517021660;2022-01-11 22:37:37;35747;1;249;199;112
1517211274;2022-01-12 11:58:53;17317;1;179;125;79
1516898159;2022-01-11 09:47:16;11474;1;71;71;44
1517188325;2022-01-12 16:14:56;47734;1;199;199;121
1516751768;2022-01-11 20:28:54;5750;1;149;149;71
1517217926;2022-01-12 18:58:59;5750;1;149;149;71
1516904183;2022-01-12 18:40:31;5750;1;149;149;71
1517298457;2022-01-11 20:10:00;5123;1;61;61;26
1517145785;2022-01-12 16:41:51;5123;1;61;61;26
1516848339;2022-01-11 14:38:21;5123;1;61;61;26
1517320758;2022-01-12 21:00:28;10098;1;159;159;90
1517100588;2022-01-12 19:54:37;10098;1;159;159;90
1517461769;2022-01-12 15:54:51;10098;1;159;159;90
1517245909;2022-01-12 16:32:45;10098;1;159;159;90
1516701863;2022-01-11 16:29:04;10098;1;159;159;90
1516736211;2022-01-10 12:43:38;11166;1;59;59;32
1516885895;2022-01-11 17:53:17;11166;1;59;59;32
1516832149;2022-01-11 12:09:53;30238;1;89;89;75
1517094320;2022-01-11 15:25:01;30238;1;89;89;75
1517056417;2022-01-11 13:41:24;30238;1;89;89;75
1516871297;2022-01-11 12:27:01;30238;1;89;89;75
1516781564;2022-01-10 13:55:30;30238;1;89;89;75
1516974756;2022-01-11 13:58:32;30238;1;89;89;75
1516560967;2022-01-10 15:54:11;30238;1;89;89;75
1516512788;2022-01-10 21:13:46;30238;1;89;89;75
1517168772;2022-01-11 20:06:42;30238;1;89;89;62
1516879971;2022-01-11 18:27:18;30238;1;89;89;62
1517170661;2022-01-12 21:10:39;30238;1;89;89;62
1517465458;2022-01-12 20:26:36;30238;2;89;89;62
1516950053;2022-01-11 20:28:50;30238;2;89;89;62
1516829285;2022-01-11 18:44:30;30238;1;89;89;62
1517339318;2022-01-12 10:42:06;30238;1;89;89;62
1517012193;2022-01-11 19:01:23;30238;2;89;89;62
1516828930;2022-01-11 14:32:57;30238;1;89;89;75
1517134034;2022-01-12 19:44:05;30238;1;89;89;62
1516812724;2022-01-10 12:34:48;44881;1;69;69;45
1517020879;2022-01-11 20:11:30;44881;1;69;69;45
1516961408;2022-01-11 09:15:38;44881;1;69;69;45
1517180321;2022-01-12 19:38:22;44881;2;69;69;45
1517872034;2022-01-14 12:48:50;44881;1;69;48;45
1517754697;2022-01-13 21:27:34;1918;2;46;46;34
1517552096;2022-01-13 17:51:30;1918;1;46;46;34
1517518166;2022-01-13 16:52:52;1918;2;46;46;34
1518229002;2022-01-15 18:35:13;44881;1;69;48;45
1518311846;2022-01-15 18:52:40;44881;1;69;48;45
1518190051;2022-01-15 10:50:06;44881;1;69;48;45
1518476908;2022-01-16 20:52:28;6940;1;103;103;60
1518807724;2022-01-16 10:35:52;20228;1;130;130;54
1517524215;2022-01-13 19:56:37;17317;1;179;179;79
1517778157;2022-01-13 19:08:08;1918;2;46;46;34
1518495935;2022-01-16 13:32:22;6348;1;265;265;210
1518653743;2022-01-16 20:57:16;20228;1;130;130;54
1518568984;2022-01-16 16:38:37;6224;1;99;99;39
1517790532;2022-01-14 16:34:50;6224;1;99;99;39
1517620621;2022-01-13 13:39:24;8724;1;58;58;30
1518494612;2022-01-16 15:18:14;8724;1;58;58;30
1518224458;2022-01-15 09:36:23;8724;1;58;58;30
1516660746;2022-01-10 20:07:36;8724;1;58;58;30
1517598983;2022-01-14 19:25:22;8724;1;58;58;30
1518484596;2022-01-16 16:05:28;8724;1;58;58;30
1517119160;2022-01-11 15:44:14;84218;5;75;75;39
1518470975;2022-01-16 10:29:51;84218;1;75;75;39
1517751686;2022-01-14 13:04:50;37610;1;339;254;132
1516457005;2022-01-10 13:12:54;24022;1;189;142;90
1518452542;2022-01-16 18:59:52;24022;1;189;142;90
1517618146;2022-01-13 11:13:02;24022;1;189;142;90
1516957824;2022-01-11 19:13:48;6981;1;96;96;61
1516715662;2022-01-10 11:33:52;6981;1;96;96;61
1516547271;2022-01-10 12:32:55;6981;1;96;96;61
1518532167;2022-01-16 11:53:49;6981;1;96;96;61
1517118122;2022-01-12 18:44:17;6981;1;96;96;61
1518217035;2022-01-15 18:40:35;6981;1;96;96;61
1518260225;2022-01-15 17:14:58;6981;1;96;96;61
1516591988;2022-01-10 12:16:58;6981;1;96;96;61
1517902890;2022-01-14 11:58:39;10408;1;49;49;35
1516638726;2022-01-10 17:42:39;8327;1;199;199;119
1517587544;2022-01-13 16:40:24;8327;1;199;199;119
1517623705;2022-01-14 14:38:06;8327;1;199;199;119
1516583202;2022-01-10 13:00:01;6356;1;67;67;37
1518210538;2022-01-15 12:27:21;6356;1;67;67;37
1518636269;2022-01-16 20:09:49;6356;1;67;67;37
1517577896;2022-01-13 20:22:39;6356;1;67;67;37
1517423427;2022-01-13 09:23:45;6356;1;67;67;37
1517333322;2022-01-13 10:26:05;13762;1;189;189;114
1517415901;2022-01-12 17:12:14;13762;1;189;189;114
1516848989;2022-01-10 18:40:52;13762;1;189;189;114
1518045743;2022-01-15 15:31:21;3755;1;199;199;144
1517080603;2022-01-12 17:19:44;3755;1;199;199;144
1517990137;2022-01-14 14:34:04;3755;1;199;199;144
1516985950;2022-01-11 14:48:33;3755;1;199;199;144
1517668517;2022-01-14 17:05:26;3755;1;199;199;144
1517430051;2022-01-13 16:46:53;3755;1;199;199;144
1518121472;2022-01-15 13:00:09;3755;1;199;199;144
1517972606;2022-01-15 12:24:31;3755;1;199;199;144
1516670951;2022-01-10 14:50:10;4663;1;55;55;29
1517993481;2022-01-15 10:54:41;3009;1;239;239;148
1517566169;2022-01-13 21:33:06;2889;1;49;49;30
1517110959;2022-01-12 09:20:45;2889;1;49;49;30
1517038920;2022-01-11 19:14:25;2889;1;49;49;30
1516877154;2022-01-11 15:06:56;2889;1;49;49;30
1517085912;2022-01-11 20:45:41;2889;1;49;49;30
1516710309;2022-01-10 16:24:17;2889;1;49;49;30
1516616475;2022-01-10 16:55:34;2889;1;49;49;30
1516736211;2022-01-10 12:43:38;2889;1;49;49;30
1516559973;2022-01-10 13:05:52;2889;1;49;49;30
1517426522;2022-01-13 22:30:58;2889;1;49;49;30
1517930405;2022-01-14 19:11:34;2889;1;49;49;30
1517673448;2022-01-13 22:43:27;2889;1;49;49;30
1517752479;2022-01-14 16:47:51;2889;1;49;49;30
1517658066;2022-01-14 18:29:31;2889;1;49;49;30
1517369216;2022-01-13 15:47:57;2889;1;49;49;30
1517712881;2022-01-13 14:12:07;2889;1;49;49;30
1517452568;2022-01-13 16:50:58;2889;1;49;49;30
1517539639;2022-01-13 18:01:10;2889;1;49;49;30
1517598991;2022-01-13 11:14:21;2889;1;49;49;30
1517129654;2022-01-12 13:15:42;2889;1;49;49;30
1517443550;2022-01-13 08:08:04;2889;1;49;49;30
1517103448;2022-01-12 21:31:21;2889;1;49;49;30
1517272795;2022-01-12 15:44:44;2889;1;49;49;30
1517474514;2022-01-13 09:01:47;2889;1;49;49;30
1517466006;2022-01-13 10:06:26;2889;1;49;49;30
1516773520;2022-01-11 20:52:07;2889;1;49;49;30
1517112870;2022-01-12 09:01:31;2889;1;49;49;30
1516870255;2022-01-11 18:21:54;2889;1;49;49;30
1516672238;2022-01-10 15:21:13;2889;1;49;49;30
1518715504;2022-01-16 15:05:04;2889;1;49;49;30
1518616226;2022-01-16 08:35:43;2889;1;49;49;30
1518190677;2022-01-15 13:04:34;2889;1;49;49;30
1518202197;2022-01-15 20:05:04;2889;1;49;49;30
1518187706;2022-01-15 14:33:51;2889;1;49;49;30
1518647830;2022-01-16 17:00:45;2889;1;49;49;30
1518635908;2022-01-16 19:24:05;2889;1;49;49;30
1517773574;2022-01-14 19:55:02;2889;1;49;49;30
1517860614;2022-01-14 16:53:17;7861;1;249;249;120
1518010383;2022-01-15 12:01:39;7861;1;249;249;120
1518547701;2022-01-16 19:09:20;40435;1;329;329;194
1518092746;2022-01-15 22:08:36;12569;1;152;152;89
1518228154;2022-01-15 18:47:36;19655;1;65;65;31
1518012558;2022-01-15 20:35:45;19655;1;65;65;31
1517823240;2022-01-14 15:12:11;12715;1;95;95;47
1516717616;2022-01-11 20:33:53;12715;1;95;95;47
1518539616;2022-01-16 19:13:00;7394;3;49;49;34
1517039276;2022-01-12 11:55:36;7394;1;49;49;34
1516848989;2022-01-10 18:40:52;830;1;219;219;86
1517159765;2022-01-12 17:42:39;19162;1;101;101;41
1517512997;2022-01-13 13:30:56;70722;1;101;101;46
1517578126;2022-01-13 16:03:05;8965;1;99;99;56
1516958012;2022-01-11 19:31:35;8965;1;99;99;55
1518536409;2022-01-16 14:35:37;8965;2;99;99;56
1518394823;2022-01-16 21:06:50;45896;1;399;399;289
1517202715;2022-01-12 19:17:53;45896;1;399;399;289
1516701863;2022-01-11 16:29:04;8604;1;100;100;60
1517309347;2022-01-12 22:18:49;12037;1;229;229;136
1517872703;2022-01-15 10:50:49;40691;1;109;109;64
1518086564;2022-01-15 17:08:38;40691;2;109;109;64
1518270244;2022-01-15 12:37:36;40691;1;109;109;64
1517268694;2022-01-12 14:08:04;6755;1;109;91;48
1517242346;2022-01-12 12:55:39;6755;1;109;91;48
1517166325;2022-01-12 17:50:20;6755;1;109;91;48
1517300613;2022-01-12 19:50:37;6755;2;109;91;48
1517095845;2022-01-12 16:27:21;6755;2;109;91;48
1517453352;2022-01-12 15:19:28;6755;1;109;91;48
1517305849;2022-01-12 15:05:45;6755;1;109;91;48
1517235748;2022-01-12 15:00:58;6755;3;109;91;48
1518114578;2022-01-15 17:25:32;1795;1;52;44;25
1517200566;2022-01-12 12:47:08;1795;1;52;44;25
1516823346;2022-01-11 10:45:48;1795;1;52;44;25
1517318567;2022-01-12 20:10:45;1795;1;52;44;25
1518574152;2022-01-16 20:35:37;1795;1;52;44;25
1516889382;2022-01-11 09:48:22;1795;1;52;44;25
1516818713;2022-01-11 18:16:10;1795;1;52;44;25
1517090356;2022-01-11 17:54:14;1795;1;52;44;25
1518248934;2022-01-15 19:38:22;1795;1;52;44;25
1518187254;2022-01-15 16:39:29;42824;1;299;255;117
1518273494;2022-01-15 09:00:32;42824;1;299;255;117
1518110658;2022-01-15 17:46:58;42824;1;299;255;117
1518400406;2022-01-16 13:26:41;42824;1;299;255;117
1517786950;2022-01-14 18:07:30;42824;1;299;255;117
1518628494;2022-01-16 12:17:08;42824;1;299;255;117
1518411379;2022-01-16 20:27:15;6941;1;139;110;61
1518486782;2022-01-16 15:08:15;6941;1;139;110;61
1517813649;2022-01-14 18:06:54;6941;1;139;110;61
1517731136;2022-01-14 20:58:31;6941;1;139;110;61
1517580933;2022-01-13 11:26:46;14985;1;255;189;113
1518433276;2022-01-16 16:29:34;14985;1;255;189;113
1518522259;2022-01-16 14:04:23;14985;1;255;189;113
1518636269;2022-01-16 20:09:49;14985;1;255;189;113
1518432741;2022-01-16 18:26:58;14985;1;255;189;113
1518513707;2022-01-16 10:43:10;14985;1;255;189;113
1518121638;2022-01-15 08:38:38;14985;1;255;189;113
1517618146;2022-01-13 11:13:02;6319;1;349;234;222
1518262581;2022-01-15 19:42:19;6319;1;349;234;222
1517766039;2022-01-14 14:19:00;16490;1;63;51;33
1518103496;2022-01-15 09:17:48;16490;1;63;51;33
1518049081;2022-01-14 22:54:07;16490;1;63;51;33
1517677390;2022-01-13 22:00:44;16490;1;63;51;33
1518519355;2022-01-16 20:00:45;16490;1;63;51;33
1518483771;2022-01-16 16:08:21;11729;1;136;104;56
1517443550;2022-01-13 08:08:04;11729;1;136;104;56
1518227560;2022-01-15 15:25:36;11729;1;136;104;56
1518212212;2022-01-15 18:23:33;11729;1;136;104;56
1518320612;2022-01-15 20:00:54;11729;1;136;104;56
1518629349;2022-01-16 15:00:53;11729;1;136;104;56
1518238943;2022-01-16 15:43:29;11729;1;136;104;56
1518381377;2022-01-16 20:19:14;11729;1;136;104;56
1518057480;2022-01-14 20:43:18;2965;1;119;102;56
1518569983;2022-01-16 08:52:23;2965;1;119;102;56
1518756877;2022-01-16 10:48:33;2965;1;119;102;56
1517992828;2022-01-14 09:19:25;104117;1;116;93;50
1518273952;2022-01-15 16:50:54;104117;1;116;93;50
1517739276;2022-01-14 18:08:26;104117;1;116;93;50
1518581173;2022-01-16 19:10:54;104117;1;116;93;50
1518331785;2022-01-15 22:27:52;14859;1;949;764;560
1516707880;2022-01-11 08:21:47;7580;3;169;109;66
1517250322;2022-01-12 19:55:45;7580;1;169;109;66
1518610658;2022-01-16 14:23:19;7580;6;169;109;66
1518048792;2022-01-14 21:48:04;7580;2;169;109;66
1518618957;2022-01-16 14:42:46;7580;2;169;109;66
1517674498;2022-01-13 19:44:21;7580;3;169;109;66
1518731580;2022-01-16 17:51:37;7580;2;169;109;66
1517482141;2022-01-13 19:06:02;40267;10;46;39;29
1516709621;2022-01-10 13:29:20;45896;1;399;359;289
1516974289;2022-01-11 20:29:24;19655;1;65;47;32
1516744740;2022-01-10 17:48:51;32098;6;25;19;17
1516527096;2022-01-10 08:58:05;32098;2;25;19;17
1516766801;2022-01-10 18:38:30;32098;5;25;19;17
1516457351;2022-01-10 14:54:17;12905;1;89;59;42
1516774228;2022-01-10 19:39:08;12905;1;89;59;42
1516801371;2022-01-11 19:40:39;12905;1;89;59;42
1517040643;2022-01-11 16:09:01;12905;1;89;59;42
1516469899;2022-01-10 17:18:39;12905;1;89;59;42
1516747129;2022-01-10 21:55:47;12905;1;89;59;42
1516743171;2022-01-10 15:43:44;12905;1;89;59;42
1516599491;2022-01-10 22:23:21;12905;1;89;59;42
1517074510;2022-01-11 20:01:07;12905;1;89;59;42
1516464650;2022-01-10 18:03:41;12905;1;89;59;42
1517250544;2022-01-12 15:00:09;99784;1;83;58;44
1517024648;2022-01-12 19:59:19;99784;1;83;58;44
1516638749;2022-01-10 18:36:21;40267;1;46;46;29
1516612856;2022-01-10 21:36:58;74622;1;112;112;55
1517004525;2022-01-11 14:03:15;16490;1;63;63;33
1517040643;2022-01-11 16:09:01;16490;1;63;63;33
1516957539;2022-01-11 17:56:46;16490;1;63;63;33
1517565767;2022-01-13 17:23:35;38868;1;149;149;110
1517409044;2022-01-13 13:31:41;38868;1;149;149;110
1517160085;2022-01-12 11:26:26;38868;1;155;155;110
1516878522;2022-01-11 22:46:39;38868;1;155;155;110
1516834800;2022-01-11 20:41:35;38868;1;155;155;110
1517318145;2022-01-12 21:43:03;11729;1;136;136;56
1517440889;2022-01-12 10:01:50;11729;1;136;136;56
1517186958;2022-01-12 15:11:57;11729;1;136;136;56
1516815433;2022-01-11 19:24:02;11729;1;136;136;56
1518187706;2022-01-15 14:33:51;29899;1;50;50;30
1517036082;2022-01-12 11:01:06;29899;1;50;50;30
1518278598;2022-01-15 10:13:43;29899;2;50;50;30
1517214900;2022-01-12 13:38:34;29899;1;50;50;30
1518456884;2022-01-16 20:04:10;107252;2;99;99;48
1518315653;2022-01-15 12:11:30;107252;1;99;99;48
1518366079;2022-01-16 18:15:03;107252;1;99;99;48
1518000551;2022-01-15 12:01:02;6929;2;89;89;67
1518425101;2022-01-16 21:34:58;11058;1;50;50;36
1517254439;2022-01-12 17:24:35;11058;1;50;26;36
1516570044;2022-01-10 14:00:56;9201;1;55;55;39
1516961339;2022-01-11 20:57:23;9201;1;55;55;39
1518585587;2022-01-16 10:04:01;9201;1;55;55;39
1517915115;2022-01-14 22:24:38;9201;1;55;55;39
1518715504;2022-01-16 15:05:04;47482;1;62;62;44
1517405975;2022-01-13 18:31:26;47482;2;62;62;44
1516706881;2022-01-10 09:52:43;7905;1;96;96;58
1517004497;2022-01-11 11:15:54;7905;1;96;96;58
1516649856;2022-01-10 21:56:11;7905;1;96;96;58
1517136635;2022-01-12 21:20:43;7905;2;96;96;58
1518224458;2022-01-15 09:36:23;7905;1;96;96;58
1517748179;2022-01-14 08:56:30;7905;1;96;96;58
1516818713;2022-01-11 18:16:10;7905;1;96;96;58
1517712881;2022-01-13 14:12:07;7905;1;96;96;58
1518250866;2022-01-15 18:55:43;7905;3;96;96;49
1517913721;2022-01-14 14:10:48;7905;1;96;96;58
1517514900;2022-01-13 16:48:19;7905;1;96;96;58
1517094654;2022-01-11 11:47:36;7905;1;96;96;58
1517787438;2022-01-14 16:20:08;7905;1;96;96;58
1517825439;2022-01-14 16:42:56;7905;1;96;96;58
1516709735;2022-01-10 17:22:11;7905;1;96;96;58
1518436063;2022-01-16 19:43:35;50159;1;65;65;44
1518667339;2022-01-16 10:30:46;50159;1;65;65;44
1517972781;2022-01-15 20:43:29;50159;2;65;65;44
1517901284;2022-01-14 20:57:41;50159;1;65;65;44
1518224458;2022-01-15 09:36:23;6692;1;73;73;44
1518092746;2022-01-15 22:08:36;6692;1;73;73;44
1517423427;2022-01-13 09:23:45;6692;1;73;73;44
1516530411;2022-01-10 19:30:35;6692;1;73;73;44
1517319893;2022-01-12 15:41:54;71982;1;77;77;39
1516737512;2022-01-10 10:43:09;71982;1;77;77;39
1516701863;2022-01-11 16:29:04;71982;1;77;77;39
1517095499;2022-01-12 13:20:49;71982;1;77;77;39
1517987540;2022-01-14 13:54:03;21890;1;135;135;70
1516706398;2022-01-10 20:10:57;21890;1;135;135;69
1517243997;2022-01-12 19:53:47;1105;1;129;129;73
1517112870;2022-01-12 09:01:31;1105;1;129;129;73
1517510145;2022-01-13 19:22:00;1105;2;129;129;73
1516956006;2022-01-11 17:14:21;1105;1;129;129;73
1517609703;2022-01-13 08:46:56;1105;1;116;116;73
1517675616;2022-01-13 18:23:57;1105;1;129;129;73
1517521855;2022-01-13 19:57:03;1105;1;129;129;73
1517623373;2022-01-13 16:17:00;7900;1;219;219;122
1517830856;2022-01-14 17:48:47;7900;1;219;219;122
1517232347;2022-01-12 18:47:06;44909;1;109;109;72
1518239540;2022-01-15 16:46:52;44909;1;109;109;72
1517496176;2022-01-13 20:59:03;6098;1;52;52;31
1517622334;2022-01-13 19:40:00;6098;1;52;52;31
1517028691;2022-01-12 22:35:48;6098;1;52;52;31
